"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551852","Voda Vitamin Immuno 0,5 L Jana",8.29,tommy-zagreb,Voda,28
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551853",Voda Gaz.1 L Jamnica Pet,5.99,tommy-zagreb,Voda,29
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551854","Voda Vitamin Immuno 1,5 L Jana",11.79,tommy-zagreb,Voda,30
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551855","Voda Gaz.1,5 L Jamnica Pet",5.99,tommy-zagreb,Voda,31
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551454","Ledeni Caj Br/Sum V.1,5 L Jana",11.29,tommy-zagreb,Negazirani_sokovi,32
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551455","Ledeni Caj Br/S.V.0,5 L Jana",6.79,tommy-zagreb,Negazirani_sokovi,33
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551459",Sok Vocni Jabuka 100% 1 L Jui,14.49,tommy-zagreb,Negazirani_sokovi,34
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551947",Cedevita Naranca 200 G,12.49,tommy-zagreb,Praskasti_napitak_i_sumece_tablete,35
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551679",Pivo Lowenbrau 2 L Pet,19.99,tommy-zagreb,Pivo,36
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551680","Pivo Lowenbrau 0,5 L Lim.",7.49,tommy-zagreb,Pivo,37
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551681","Pivo Niksicko 0,50 L Limenka",9.99,tommy-zagreb,Pivo,38
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551682","Pivo Beck'S 0,5 L Lim.",10.49,tommy-zagreb,Pivo,39
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551856","Voda Gaz.0,5 L Jamnica Pet",5.79,tommy-zagreb,Voda,40
https://i.postimg.cc/VScndDVb/3859890129370.png,"Voda Negaz.0,75 L Cetina",4.49,tommy-zagreb,Voda,41
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551858","Voda Gaz.1,5 L Saraje.Kiseljak",5.49,tommy-zagreb,Voda,42
"https://res.cloudinary.com/glovoapp/w_96,h_96,c_thumb,f_auto,q_auto:best/dpr_auto/Products/5412551859","Voda Arom.0,50 L Limun Romerqu",6.29,tommy-zagreb,Voda,43
