"""https://i.postimg.cc/9FNGrM4J/33.png""","""Taft pjena za kosu volumen 200 ml""","""28.98""","""lonia""","""NJEGA_KOSE"""
"""https://i.postimg.cc/9Fmr6vCb/33010993.jpg""","""Toaletni papir cotton comfort soft 10 rola 3 sl Perfex""","""32.98""","""lonia""","""TOALETNI_PAPIR"""
"""https://i.postimg.cc/9QXTXVb4/3850158405557.png""","""Orahovac 0,1 L Maraska""","""11.29""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/BbHRm1nb/94050035.jpg""","""Pivo Karlovacko 0% alkohola (povratna boca) 0,5 l""","""8.98""","""lonia""","""PIVO"""
"""https://i.postimg.cc/BbV5PngQ/3850156001003.png""","""Vino Grasevina V 0,75 L Kutjev""","""58.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/BnqMZ3cK/27010263.jpg""","""Karlovacko Radler limun 0,5 l limenka""","""10.98""","""lonia""","""PIVO"""
"""https://i.postimg.cc/Bt1SpT76/8009470031073.png""","""Artu Mp 1230 G Piletina""","""12.29""","""tommy-zagreb""","""Kucni_ljubimci"""
"""https://i.postimg.cc/CBGvRR7w/3850156001133.png""","""Vino Grasevina 0,75 L Kv Kutje""","""40.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/CK3Zhnjb/3850104024870.png""","""Grah Smei 400 G Podravka""","""5.49""","""tommy-zagreb""","""Konzervirano_povrce"""
"""https://i.postimg.cc/Cxy3sgHP/3850104268731.png""","""Kecap Blagi 500 G Podravka""","""12.29""","""tommy-zagreb""","""Konzervirano_povrce"""
"""https://i.postimg.cc/DwKzqh45/9062300133148.png""","""Kasica Ml.Keks /Jab.190 G Hipp""","""11.29""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/DzcL1rr9/8001841929729.png""","""Tab. Za Posue 60/1 Jar Platin""","""144.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/DzyftBBW/08120045.png""","""Kesten blok Ledo 250 g""","""19.98""","""lonia""","""SLADOLEDI_I_DESERTI"""
"""https://i.postimg.cc/FRSKXfM8/3859888154308.png""","""Vino Posip 1 L Blato""","""37.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/FsSRdzz7/9062300101680.png""","""Kasica Marelica 190 G Hipp""","""11.29""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/FsSsJ32S/8002885007541.png""","""Bio Kreker Chia 120 G Fiorenti""","""12.29""","""tommy-zagreb""","""Zdravi_kutak"""
"""https://i.postimg.cc/FsV4KB1h/45110260.jpg""","""Pelena 4-7-18 kg 44 komada maxi + baby maramice Violeta""","""79.98""","""lonia""","""PELENE"""
"""https://i.postimg.cc/G8LDj9rL/3859892753078.png""","""Vino Merlot 0,75 L Vrgorac""","""40.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/G9wRHjnR/51110179.jpg""","""Divka 250 g Franck""","""9.48""","""lonia""","""KAVA"""
"""https://i.postimg.cc/GhHYfkMh/30020769.jpg""","""Carli original 450 ml""","""11.98""","""lonia""","""SREDSTVA_ZA_PRANJE_POSUA_I_STAKLA"""
"""https://i.postimg.cc/Gp4mk9VS/51071368.jpg""","""Hren Zvijezda 330 g""","""19.98""","""lonia""","""KETCHUP,_SENF,_MAJONEZA"""
"""https://i.postimg.cc/Gp68zwtK/4066600298113.png""","""Pivo Paulaner Psen.0,5 L Boca""","""13.29""","""tommy-zagreb""","""Pivo"""
"""https://i.postimg.cc/GpJPSZ8x/5449000248299.png""","""Napitak Gaz.0,5 L Tonic Water""","""7.79""","""tommy-zagreb""","""Gazirani_sokovi"""
"""https://i.postimg.cc/GtxsDph0/3858881049789.png""","""Bombon Tv. Mentol Lim. 100 G K""","""4.49""","""tommy-zagreb""","""Bomboni,_zvakace_gume"""
"""https://i.postimg.cc/HWFYRF95/3859888529090.png""","""Polugrasak 500 G Spectar""","""7.29""","""tommy-zagreb""","""Priprema_jela"""
"""https://i.postimg.cc/HWt5MPRK/08090232.png""","""Kesten rolada Ledo 420 g""","""31.98""","""lonia""","""SLADOLEDI_I_DESERTI"""
"""https://i.postimg.cc/HkWJJDPx/8003520000392.png""","""Pjena Za Brijanje 300 Ml Palmo""","""24.49""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/HnFK8jKb/3858886930624.png""","""Kokos Brasno 200 G Marinero""","""7.29""","""tommy-zagreb""","""Priprema_kolaca_i_tijesta"""
"""https://i.postimg.cc/HsCLRPKF/5319991155831.png""","""Vino Merlot 2 L Pet""","""29.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/HsNT1D0y/3850111753619.png""","""Sredst. Za Odmascivanje 650 Ml""","""27.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/J0qz6Ct9/5310001146894.png""","""Becutan Krema 100 Ml""","""25.49""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/Jhd9CTqT/3858886931232.png""","""Grah 800 G Marinero""","""15.99""","""tommy-zagreb""","""Priprema_jela"""
"""https://i.postimg.cc/Jn4JxsKG/8001841929958.png""","""Tab. Za Posue 80/1 Jar Zute""","""144.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/JnsnKh00/27010270.jpg""","""Pivo Ozujsko limun 0,5 l""","""9.48""","""lonia""","""PIVO"""
"""https://i.postimg.cc/JnzH9wZv/4005808265312.png""","""Gel Za Brijanje 200 Ml Nivea S""","""40.99""","""tommy-zagreb""","""Njega_i_higijena"""
"""https://i.postimg.cc/JzbJMq9h/3859889311014.png""","""Vino Posip 0,75 L Pz Cara""","""69.99 €""","""tommy-zagreb""","""Vinoteka"""
"""https://i.postimg.cc/K3vznm8M/5997321745633.png""","""Vanish 200 Ml Power Gel""","""45.99""","""tommy-zagreb""","""Ciscenje_i_pospremanje"""
"""https://i.postimg.cc/K8N4kJ01/28042130.png""","""Mlijeko za suncanje u spreju spf 30 200 ml Ultra""","""19.98""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
"""https://i.postimg.cc/KjbCfrY7/31080055.png""","""Masculan Gold 3/1""","""19.98""","""lonia""","""KONDOMI"""
"""https://i.postimg.cc/KvkMmp1F/33040443.jpg""","""Grazia""","""15.00""","""lonia""","""CASOPIS"""
"""https://i.postimg.cc/L4rzPL4Y/3850158403607.png""","""Kruskovac 1 L Maraska""","""69.99""","""tommy-zagreb""","""Zestoka_alkoholna_pica"""
"""https://i.postimg.cc/L59zZgB0/26.png""","""Taft pjena za kosu shine 200 ml""","""30.48""","""lonia""","""NJEGA_KOSE"""
"""https://i.postimg.cc/L69CmQR8/00001383.jpg""","""Slicice FIFA 365 2022.""","""5.00""","""lonia""","""SLICICE_I_NAVIJANJE"""
"""https://i.postimg.cc/L6zHYw2G/3858882923965.png""","""Ulje Kokosovo Bez Mir.1 L Adve""","""46.99""","""tommy-zagreb""","""Zdravi_kutak"""
"""https://i.postimg.cc/L843k2T3/7613031587421.png""","""DESERT ML. VANILIJA 400 g NEST""","""19.49""","""tommy-zagreb""","""Bebe_i_mame"""
"""https://i.postimg.cc/Ls2nMSHh/8711000532874.png""","""Kava Inst. Cronat Gold 100 G J""","""37.99""","""tommy-zagreb""","""Kava_i_caj"""
"""https://i.postimg.cc/LsgjhYKz/4020023.jpg""","""Mak mljeveni 200 g Ultra""","""14.98""","""lonia""","""SASTOJCI_ZA_KOLACE"""
"""https://i.postimg.cc/MGXnS9TQ/37031136.jpg""","""Gumica dvostrana Colorino""","""4.98""","""lonia""","""SKOLSKI_PRIBOR"""
"""https://i.postimg.cc/MK9Yzr56/37060598-37060599-37060597.jpg""","""Biljeznica A5""","""2.98""","""lonia""","""SKOLSKI_PRIBOR"""
"""https://i.postimg.cc/MKmTc9Gh/32140113.jpg""","""Ulje za suncanje u spreju 200 ml Mon Soleil""","""35.98""","""lonia""","""ZASTITNA_SREDSTVA_ZA_SUNCANJE"""
"""https://i.postimg.cc/Mf1831CC/3850104277788.png""","""Pasteta Cajna 95 G Al Piketa""","""7.29""","""tommy-zagreb""","""Pasteta_i_mesni_proizvodi"""
